13	642
13	647
13	668
13	672
13	686
13	690
13	719
13	720
13	728
13	787
13	800
13	827
13	835
13	839
13	840
13	852
13	866
13	876
13	881
13	915
13	919
13	944
13	968
13	981
13	987
13	994
13	1007
13	1095
13	1100
13	1103
13	1106
13	1112
13	1152
13	1163
13	1168
13	1199
13	1241
13	1255
13	1258
13	1259
13	1301
13	1310
13	1316
13	1371
13	1372
13	1376
13	1481
13	1485
13	1510
13	1512
13	1516
13	1517
14	27
14	30
14	69
14	110
14	122
14	149
14	179
14	181
14	200
14	225
14	236
14	237
14	301
14	320
14	366
14	478
14	596
14	690
14	691
14	711
14	849
14	851
14	886
14	889
14	902
14	1058
14	1102
14	1157
14	1210
14	1218
14	1232
14	1252
14	1305
14	1313
14	1368
14	1379
14	1384
15	130
15	163
15	213
15	262
15	368
15	500
15	511
15	533
15	711
15	957
15	985
15	1177
15	1220
15	1239
15	1262
15	1272
16	17
16	19
16	22
16	24
16	38
16	45
16	47
16	68
16	129
16	171
16	187
16	194
16	205
16	229
16	231
16	278
16	296
16	445
16	522
16	531
16	740
16	782
16	833
16	1043
16	1287
16	1386
17	51
17	60
17	68
17	85
17	364
17	406
17	448
17	613
17	623
17	658
17	674
17	911
17	939
17	1021
17	1121
17	1381
17	1425
18	34
18	46
18	51
18	74
18	123
18	127
18	131
18	133
18	175
18	210
18	218
18	223
18	345
18	364
18	405
18	495
18	507
18	511
18	526
18	531
18	553
18	569
18	574
18	578
18	606
18	627
18	663
18	710
18	753
18	778
18	781
18	789
18	804
18	811
18	831
18	928
18	991
18	1023
18	1025
18	1091
18	1151
18	1171
18	1215
18	1253
18	1308
18	1311
18	1358
19	41
19	42
19	130
19	171
19	174
19	187
19	205
19	213
19	296
19	330
19	432
19	500
19	563
19	569
19	782
19	802
19	946
19	948
19	983
19	1035
19	1347
19	1349
19	1384
19	1400
20	38
20	67
20	69
20	86
20	88
20	93
20	110
20	139
20	149
20	151
20	166
20	190
20	200
20	226
20	232
20	237
20	242
20	253
20	267
20	285
20	300
20	301
20	315
20	329
20	336
20	360
20	406
20	414
20	473
20	484
20	512
20	560
20	584
20	617
20	625
20	631
20	664
20	689
20	715
20	716
20	833
20	841
20	871
20	878
20	890
20	962
20	985
20	993
20	997
20	1054
20	1075
20	1099
20	1106
20	1114
20	1123
20	1150
20	1166
20	1198
20	1203
20	1206
20	1219
20	1258
20	1308
20	1313
20	1315
20	1353
20	1360
20	1378
20	1379
20	1395
20	1418
20	1471
20	1474
20	1498
20	1516
21	26
21	83
21	85
21	95
21	102
21	107
21	110
21	117
21	151
21	156
21	174
21	177
21	189
21	217
21	285
21	362
21	403
21	406
21	416
21	437
21	526
21	529
21	593
21	594
21	690
21	713
21	758
21	785
21	832
21	833
21	863
21	932
21	977
21	983
21	1012
21	1044
21	1122
21	1162
21	1202
21	1231
21	1241
21	1317
21	1438
22	35
22	77
22	194
22	264
22	270
22	522
22	547
22	550
22	602
22	673
22	847
22	1025
22	1091
22	1173
22	1403
22	1513
23	39
23	44
23	63
23	72
23	75
23	114
23	135
23	155
23	179
23	184
23	197
23	214
23	243
23	288
23	343
23	348
23	419
23	436
23	449
23	505
23	533
23	537
23	571
23	628
23	659
23	678
23	720
23	760
23	771
23	787
23	866
23	895
23	935
23	938
23	955
23	1007
23	1100
23	1103
23	1203
23	1237
23	1238
23	1256
23	1260
23	1274
23	1303
23	1312
23	1328
23	1333
23	1372
23	1378
23	1415
23	1485
24	96
24	144
24	391
24	674
24	745
24	774
24	804
24	807
24	887
24	1017
24	1018
24	1111
24	1117
24	1173
24	1248
24	1355
24	1363
24	1492
25	61
25	216
25	269
25	389
25	481
25	1361
26	33
26	67
26	83
26	102
26	107
26	117
26	144
26	156
26	177
26	179
26	217
26	231
26	271
26	278
26	461
26	529
26	539
26	540
26	594
26	711
26	785
26	833
26	844
26	863
26	932
26	962
26	977
26	983
26	1095
26	1123
26	1207
26	1389
26	1406
26	1525
27	30
27	31
27	32
27	35
27	49
27	62
27	84
27	110
27	136
27	151
27	156
27	174
27	186
27	243
27	268
27	320
27	414
27	472
27	475
27	602
27	794
27	803
27	1063
27	1107
27	1162
27	1364
28	34
28	40
28	58
28	65
28	66
28	101
28	115
28	120
28	145
28	152
28	157
28	173
28	193
28	201
28	223
28	238
28	241
28	249
28	284
28	285
28	297
28	317
28	326
28	340
28	363
28	379
28	427
28	447
28	459
28	487
28	490
28	508
28	552
28	560
28	587
28	588
28	591
28	596
28	643
28	644
28	679
28	713
28	722
28	784
28	785
28	892
28	921
28	956
28	965
28	1009
28	1052
28	1139
28	1156
28	1158
28	1170
28	1231
28	1239
28	1273
28	1305
28	1384
29	75
29	97
29	122
29	128
29	149
29	155
29	166
29	191
29	246
29	275
29	289
29	370
29	376
29	414
29	458
29	510
29	523
29	598
29	628
29	665
29	678
29	760
29	890
29	898
29	944
29	1233
29	1301
29	1372
29	1391
29	1493
29	1512
30	37
30	110
30	149
30	157
30	181
30	200
30	227
30	236
30	320
30	459
30	499
30	596
30	690
30	851
30	886
30	889
30	899
30	902
30	1052
30	1212
31	38
31	77
31	130
31	161
31	256
31	278
31	368
31	671
31	723
31	833
31	927
31	1246
31	1346
32	42
32	44
32	53
32	59
32	63
32	70
32	72
32	135
32	136
32	150
32	214
32	224
32	235
32	260
32	309
32	343
32	376
32	452
32	505
32	535
32	537
32	541
32	547
32	558
32	565
32	571
32	628
32	678
32	827
32	866
32	898
32	1197
32	1399
32	1485
33	35
33	102
33	117
33	156
33	162
33	177
33	217
33	246
33	461
33	594
33	647
33	663
33	690
33	753
33	758
33	863
33	977
33	983
33	1013
33	1123
33	1162
33	1205
33	1207
33	1217
33	1406
33	1525
34	45
34	51
34	58
34	115
34	123
34	131
34	345
34	405
34	507
34	508
34	578
34	606
34	682
34	731
34	781
34	869
34	873
34	905
34	1171
34	1311
34	1358
34	1381
34	1467
35	102
35	194
35	489
35	522
35	547
35	673
35	924
35	1064
35	1235
36	283
36	328
36	366
36	411
36	422
36	467
36	481
36	492
36	507
36	559
36	564
36	589
36	626
36	656
36	730
36	759
36	926
36	960
36	1021
36	1055
36	1115
36	1213
36	1308
36	1384
37	107
37	121
37	268
37	828
37	974
38	45
38	62
38	102
38	174
38	315
38	489
38	647
38	781
38	1199
38	1236
38	1241
39	59
39	63
39	84
39	136
39	265
39	277
39	311
39	348
39	387
39	547
39	720
39	734
39	771
39	787
39	809
39	826
39	935
39	987
39	1007
39	1100
39	1203
39	1333
39	1372
39	1378
39	1415
40	65
40	66
40	67
40	115
40	152
40	285
40	287
40	317
40	340
40	370
40	378
40	415
40	487
40	508
40	529
40	570
40	587
40	593
40	641
40	643
40	679
40	718
40	828
40	853
40	864
40	889
40	951
40	965
40	982
40	1009
40	1052
40	1105
40	1142
40	1170
40	1195
40	1234
40	1263
40	1305
40	1408
40	1411
40	1427
40	1475
40	1482
41	71
41	94
41	158
41	161
41	207
41	211
41	240
41	252
41	273
41	339
41	383
41	393
41	442
41	446
41	518
41	569
41	602
41	637
41	670
41	739
41	753
41	782
41	792
41	801
41	842
41	927
41	977
41	1097
41	1224
41	1252
41	1271
42	52
42	53
42	62
42	73
42	81
42	112
42	137
42	142
42	147
42	148
42	156
42	174
42	178
42	182
42	197
42	282
42	324
42	344
42	450
42	474
42	524
42	525
42	569
42	638
42	675
42	681
42	719
42	720
42	755
42	777
42	787
42	909
42	917
42	1029
42	1063
42	1068
42	1084
42	1168
42	1317
42	1352
43	49
43	53
43	139
43	160
43	286
43	320
43	406
43	414
43	505
43	583
43	672
43	674
43	694
43	851
43	874
43	875
43	890
43	1023
43	1301
43	1482
43	1484
43	1496
44	138
44	155
44	217
44	221
44	271
44	275
44	358
44	360
44	406
44	497
44	520
44	736
44	866
44	961
44	1069
44	1371
45	74
45	86
45	133
45	175
45	223
45	253
45	278
45	435
45	507
45	526
45	536
45	606
45	723
45	782
45	948
45	1025
45	1079
45	1091
45	1215
46	231
46	278
46	333
46	957
46	1164
47	957
48	53
48	54
48	137
48	142
48	237
48	382
48	414
48	450
48	482
48	675
48	874
48	893
48	1011
48	1380
48	1437
49	53
49	55
49	78
49	79
49	91
49	96
49	148
49	160
49	164
49	191
49	196
49	220
49	230
49	242
49	286
49	305
49	312
49	317
49	320
49	372
49	398
49	401
49	406
49	444
49	501
49	567
49	569
49	580
49	621
49	631
49	702
49	706
49	736
49	737
49	741
49	851
49	857
49	899
49	913
49	919
49	943
49	970
49	1034
49	1087
49	1131
49	1261
49	1301
49	1304
49	1421
49	1484
49	1496
50	68
50	250
50	276
50	327
50	694
50	726
50	807
50	961
50	1123
50	1200
50	1240
50	1465
51	115
51	364
51	472
51	658
51	781
51	1021
51	1201
51	1381
52	95
52	178
52	182
52	681
53	54
53	102
53	112
53	114
53	121
53	137
53	140
53	160
53	183
53	220
53	251
53	382
53	450
53	675
53	688
53	874
53	899
53	1104
53	1168
53	1267
53	1270
53	1320
53	1380
54	140
54	183
54	472
54	485
54	675
54	689
54	974
54	1107
54	1267
54	1270
54	1356
54	1473
55	67
55	69
55	72
55	91
55	139
55	150
55	168
55	192
55	201
55	202
55	237
55	315
55	414
55	421
55	442
55	643
55	690
55	692
55	742
55	756
55	925
55	1056
55	1235
55	1241
55	1316
55	1338
55	1421
55	1489
55	1497
56	128
56	166
56	271
56	387
56	599
56	690
56	694
56	715
56	758
56	780
56	1069
56	1218
56	1321
56	1411
56	1431
56	1468
57	85
57	397
57	432
57	1367
58	65
58	93
58	115
58	126
58	153
58	193
58	238
58	254
58	285
58	321
58	326
58	363
58	364
58	365
58	416
58	427
58	438
58	481
58	530
58	610
58	641
58	758
58	822
58	824
58	825
58	892
58	960
58	1012
58	1021
58	1023
58	1045
58	1108
58	1140
58	1166
58	1193
58	1230
58	1250
58	1308
58	1311
58	1358
58	1384
58	1402
58	1418
59	81
59	135
59	142
59	147
59	150
59	155
59	188
59	197
59	220
59	221
59	224
59	260
59	311
59	322
59	324
59	350
59	390
59	497
59	547
59	601
59	616
59	634
59	720
59	787
59	839
59	987
59	1199
59	1241
59	1258
59	1259
59	1371
59	1481
59	1489
59	1516
59	1517
60	91
60	102
60	265
60	275
60	277
60	289
60	320
60	411
60	436
60	523
60	549
60	558
60	595
60	672
60	678
60	846
60	851
60	885
60	1034
60	1145
60	1197
60	1254
60	1278
60	1305
60	1496
61	94
61	123
61	171
61	181
61	211
61	225
61	227
61	239
61	247
61	252
61	273
61	342
61	345
61	360
61	409
61	442
61	483
61	594
61	604
61	610
61	614
61	615
61	664
61	708
61	709
61	797
61	841
61	908
61	914
61	939
61	942
61	959
61	1074
61	1081
61	1130
61	1214
61	1224
61	1325
61	1393
61	1452
61	1521
62	81
62	102
62	147
62	156
62	172
62	174
62	188
62	217
62	230
62	237
62	243
62	271
62	324
62	358
62	372
62	394
62	397
62	401
62	406
62	410
62	430
62	451
62	452
62	459
62	474
62	525
62	593
62	594
62	601
62	618
62	647
62	690
62	773
62	777
62	787
62	814
62	827
62	835
62	863
62	871
62	919
62	968
62	981
62	987
62	1008
62	1011
62	1099
62	1103
62	1110
62	1166
62	1210
62	1231
62	1242
62	1259
62	1316
62	1371
62	1481
62	1510
62	1517
62	1540
63	135
63	235
63	294
63	343
63	419
63	505
63	516
63	537
63	571
64	149
65	66
65	67
65	80
65	101
65	173
65	237
65	284
65	285
65	297
65	351
65	356
65	363
65	365
65	415
65	416
65	459
65	470
65	508
65	530
65	550
65	552
65	560
65	570
65	583
65	641
65	679
65	729
65	758
65	890
65	892
65	896
65	951
65	965
65	1009
65	1012
65	1052
65	1053
65	1108
65	1307
65	1358
65	1373
66	115
66	152
66	168
66	223
66	297
66	340
66	416
66	487
66	593
66	679
66	795
66	965
66	1009
66	1105
66	1375
66	1384
66	1424
66	1475
66	1482
67	74
67	118
67	126
67	128
67	139
67	166
67	173
67	179
67	271
67	297
67	336
67	363
67	438
67	455
67	550
67	560
67	607
67	722
67	758
67	885
67	1016
67	1069
67	1098
67	1155
67	1193
67	1298
67	1308
67	1321
67	1338
67	1370
67	1402
67	1431
67	1482
68	556
68	726
68	740
68	936
68	983
68	1240
68	1522
69	72
69	86
69	149
69	201
69	237
69	267
69	315
69	318
69	322
69	414
69	452
69	473
69	584
69	716
69	732
69	742
69	765
69	855
69	871
69	1054
69	1099
69	1114
69	1123
69	1150
69	1157
69	1258
69	1379
69	1411
69	1471
69	1498
69	1516
70	78
70	84
70	91
70	97
70	172
70	230
70	242
70	380
70	523
70	595
70	628
70	646
70	851
70	907
70	1197
70	1235
70	1242
70	1305
70	1310
70	1376
70	1398
71	383
71	393
71	446
71	472
71	518
71	531
71	586
71	643
71	757
71	792
71	927
71	932
71	977
71	1047
71	1097
71	1201
71	1252
72	139
72	150
72	201
72	202
72	237
72	396
72	1056
72	1203
72	1338
72	1378
72	1421
73	132
73	163
73	195
73	266
73	329
73	332
73	378
73	455
73	502
73	630
73	795
73	1115
73	1381
73	1524
74	115
74	166
74	167
74	218
74	325
74	363
74	365
74	381
74	384
74	426
74	438
74	478
74	553
74	607
74	609
74	610
74	623
74	778
74	780
74	870
74	960
74	1016
74	1023
74	1041
74	1139
74	1297
74	1308
74	1355
74	1358
74	1428
74	1430
74	1477
75	197
75	237
75	286
75	535
75	760
75	848
75	935
75	1112
75	1268
76	100
76	131
76	157
76	303
76	428
76	499
76	931
76	954
76	964
76	1206
76	1375
76	1414
76	1467
77	229
77	563
77	602
78	91
78	97
78	141
78	162
78	172
78	279
78	320
78	398
78	401
78	406
78	423
78	450
78	471
78	473
78	496
78	501
78	538
78	672
78	703
78	851
78	919
78	974
78	1197
78	1233
78	1421
78	1484
79	88
79	99
79	108
79	215
79	247
79	325
79	342
79	392
79	405
79	408
79	409
79	614
79	629
79	662
79	664
79	746
79	749
79	869
79	928
79	1015
79	1216
79	1331
79	1424
80	196
80	365
80	711
80	1098
80	1430
81	86
81	102
81	113
81	139
81	155
81	174
81	217
81	232
81	237
81	246
81	253
81	271
81	274
81	275
81	277
81	311
81	324
81	358
81	372
81	401
81	406
81	489
81	497
81	593
81	618
81	647
81	714
81	773
81	827
81	852
81	855
81	919
81	987
81	1007
81	1011
81	1103
81	1112
81	1255
81	1259
81	1371
81	1481
81	1517
82	114
82	143
82	185
82	242
82	360
82	370
82	468
82	595
82	642
82	740
82	1496
83	151
83	189
83	325
83	362
83	403
83	437
83	519
83	529
83	594
83	722
83	747
83	753
83	780
83	785
83	1210
83	1355
83	1428
83	1438
83	1473
83	1482
84	87
84	103
84	112
84	114
84	136
84	149
84	174
84	186
84	188
84	232
84	243
84	246
84	380
84	411
84	426
84	430
84	454
84	478
84	497
84	565
84	690
84	787
84	839
84	870
84	885
84	922
84	1008
84	1051
84	1197
84	1237
84	1259
84	1310
84	1321
84	1371
84	1430
84	1431
84	1493
84	1517
85	99
85	122
85	300
85	360
85	600
85	888
86	110
86	226
86	237
86	253
86	267
86	285
86	301
86	324
86	327
86	360
86	397
86	428
86	452
86	469
86	483
86	484
86	494
86	512
86	525
86	618
86	620
86	621
86	634
86	672
86	708
86	738
86	833
86	962
86	967
86	1011
86	1035
86	1054
86	1082
86	1085
86	1099
86	1114
86	1203
86	1210
86	1232
86	1291
86	1378
86	1458
87	974
87	987
87	1254
88	99
88	173
88	325
88	346
88	351
88	356
88	374
88	392
88	405
88	533
88	607
88	629
88	653
88	746
88	749
88	768
88	867
88	896
88	1102
88	1216
88	1428
89	585
90	105
90	187
90	282
90	513
90	536
90	987
91	102
91	121
91	141
91	148
91	165
91	191
91	206
91	220
91	242
91	312
91	350
91	372
91	401
91	471
91	496
91	501
91	538
91	558
91	642
91	656
91	756
91	851
91	858
91	975
91	1050
91	1112
91	1197
91	1203
91	1233
91	1301
91	1304
91	1314
91	1376
91	1378
91	1398
91	1441
91	1525
92	317
92	587
92	783
92	853
92	966
92	1158
93	110
93	317
93	321
93	336
93	399
93	559
93	682
93	1128
93	1158
93	1232
93	1384
94	181
94	200
94	211
94	252
94	273
94	342
94	345
94	361
94	413
94	442
94	483
94	494
94	631
94	707
94	708
94	709
94	723
94	751
94	776
94	797
94	801
94	818
94	842
94	882
94	884
94	933
94	1021
94	1075
94	1081
94	1083
94	1132
94	1183
94	1184
94	1214
94	1296
94	1325
94	1349
94	1393
94	1394
95	107
95	142
95	359
95	468
95	487
95	489
95	1064
96	283
96	339
97	165
97	172
97	242
97	302
97	312
97	350
97	380
97	401
97	406
97	471
97	503
97	544
97	891
97	919
97	974
97	975
97	1008
97	1197
97	1254
97	1304
97	1376
97	1398
97	1421
97	1435
98	114
98	434
98	756
99	105
99	108
99	234
99	259
99	300
99	726
99	847
99	1023
100	1488
100	1530
101	157
101	173
101	176
101	351
101	356
101	392
101	547
101	584
101	690
101	711
101	921
101	976
101	1040
101	1364
101	1428
101	1501
102	122
102	147
102	151
102	158
102	174
102	197
102	217
102	243
102	246
102	311
102	322
102	337
102	347
102	357
102	358
102	394
102	525
102	539
102	540
102	576
102	577
102	581
102	601
102	618
102	648
102	755
102	773
102	827
102	844
102	850
102	851
102	968
102	987
102	1008
102	1095
102	1199
102	1313
102	1365
102	1371
102	1429
102	1481
103	128
103	149
103	164
103	168
103	169
103	176
103	222
103	346
103	403
103	420
103	583
103	607
103	641
103	718
103	729
103	870
103	890
103	978
103	1009
103	1094
103	1160
103	1161
103	1197
103	1305
103	1355
103	1356
103	1358
103	1408
103	1430
103	1482
104	144
104	264
104	461
104	522
104	613
104	1406
105	282
105	476
105	485
105	860
105	950
105	1046
105	1346
106	266
106	403
106	420
106	426
106	501
106	521
106	553
106	657
106	793
106	1063
106	1170
106	1430
107	110
107	156
107	177
107	240
107	287
107	429
107	524
107	635
107	636
107	1107
107	1241
108	171
108	215
108	252
108	392
108	405
108	447
108	653
108	662
108	664
108	746
108	788
108	928
108	963
108	979
108	984
108	1015
108	1036
109	575
109	767
109	836
109	1178
109	1277
109	1281
109	1284
109	1501
110	117
110	121
110	122
110	149
110	151
110	177
110	267
110	285
110	397
110	437
110	494
110	559
110	584
110	634
110	645
110	647
110	822
110	871
110	962
110	1054
110	1099
110	1114
110	1123
110	1162
110	1166
110	1170
110	1258
110	1263
110	1291
110	1308
110	1379
110	1498
110	1516
111	163
111	284
111	1063
111	1111
111	1173
112	136
112	155
112	188
112	221
112	224
112	271
112	316
112	323
112	402
112	459
112	497
112	520
112	523
112	601
112	642
112	690
112	839
112	919
112	990
112	1199
112	1203
112	1241
112	1255
112	1259
112	1371
112	1378
112	1517
113	138
113	143
113	155
113	215
113	221
113	232
113	233
113	258
113	274
113	275
113	302
113	311
113	323
113	414
113	451
113	624
113	826
113	854
113	915
113	919
113	987
113	1008
113	1106
113	1112
113	1197
113	1255
113	1301
113	1321
113	1371
113	1376
113	1431
113	1435
113	1481
113	1493
114	140
114	178
114	202
114	233
114	271
114	450
114	496
114	558
114	575
114	728
114	816
114	907
114	1237
115	215
115	218
115	238
115	317
115	326
115	363
115	364
115	365
115	384
115	507
115	508
115	530
115	553
115	559
115	562
115	591
115	792
115	825
115	831
115	892
115	905
115	1273
115	1308
115	1311
116	572
117	151
117	177
117	208
117	236
117	240
117	247
117	278
117	329
117	420
117	446
117	455
117	529
117	540
117	594
117	753
117	800
117	863
117	899
117	977
117	1044
117	1097
117	1113
117	1118
117	1242
117	1244
117	1482
117	1523
118	128
118	201
118	348
118	386
118	419
118	421
118	442
118	571
118	674
118	742
118	758
118	780
118	895
118	975
118	1069
118	1122
118	1333
118	1415
119	888
119	1249
119	1504
120	145
120	285
120	340
120	487
120	490
120	529
120	559
120	587
120	641
120	784
120	822
120	853
120	890
120	921
120	982
120	1040
120	1273
120	1379
120	1418
120	1441
120	1524
121	143
121	185
121	242
121	316
121	367
121	431
121	642
121	646
121	809
121	851
121	974
122	158
122	192
122	255
122	335
122	360
122	465
122	542
122	582
122	593
122	600
122	602
122	647
122	747
122	768
122	795
122	946
122	978
122	1114
122	1118
122	1142
122	1206
122	1212
122	1305
123	127
123	131
123	178
123	247
123	342
123	405
123	409
123	479
123	507
123	574
123	610
123	614
123	627
123	778
123	908
123	979
123	991
123	1026
123	1171
123	1214
123	1319
123	1331
123	1381
123	1414
123	1443
124	159
124	187
124	411
124	421
124	465
124	540
124	663
124	936
124	945
124	1031
124	1073
124	1454
125	745
125	823
125	896
125	1107
125	1138
126	151
126	167
126	179
126	212
126	284
126	285
126	287
126	321
126	325
126	353
126	365
126	399
126	438
126	454
126	455
126	487
126	550
126	587
126	588
126	965
126	1338
126	1359
126	1474
126	1482
127	175
127	247
127	276
127	342
127	345
127	531
127	553
127	627
127	729
127	753
127	1151
127	1171
127	1253
127	1331
127	1414
128	179
128	262
128	363
128	384
128	657
128	690
128	715
128	758
128	780
128	890
128	975
128	1066
128	1098
128	1128
128	1156
128	1411
129	194
129	209
129	210
129	264
129	805
129	825
129	893
129	1036
129	1037
129	1140
129	1246
129	1400
130	231
130	278
130	432
130	553
130	616
130	1045
130	1520
131	269
131	303
131	831
131	954
131	1089
131	1141
131	1358
131	1362
131	1414
131	1467
132	208
132	210
132	211
132	291
132	306
132	433
132	479
132	574
132	622
132	630
132	685
132	708
132	739
132	815
132	880
132	947
132	1026
132	1062
132	1125
132	1229
132	1324
132	1343
133	225
133	494
133	507
133	699
134	135
134	235
134	728
134	848
135	260
135	319
135	343
135	419
135	505
135	537
135	571
135	628
135	854
135	938
135	1274
136	137
136	224
136	277
136	279
136	309
136	322
136	434
136	541
136	544
136	577
136	625
136	728
136	756
136	925
136	967
136	1015
136	1112
136	1371
136	1489
137	140
137	148
137	178
137	182
137	197
137	243
137	251
137	271
137	275
137	279
137	311
137	322
137	344
137	380
137	401
137	451
137	497
137	520
137	566
137	568
137	787
137	839
137	874
137	919
137	1027
137	1168
138	150
138	155
138	191
138	221
138	258
138	260
138	271
138	497
138	861
138	1011
138	1095
138	1235
139	141
139	155
139	202
139	221
139	323
139	523
139	625
139	1011
139	1095
139	1170
139	1235
139	1302
140	277
140	406
140	974
140	1269
141	148
141	172
141	191
141	230
141	277
141	289
141	372
141	401
141	427
141	450
141	523
141	558
141	734
141	827
141	919
141	1008
141	1061
141	1233
141	1241
141	1301
141	1304
141	1321
141	1423
141	1431
142	147
142	148
142	182
142	197
142	251
142	258
142	566
142	675
142	755
142	874
142	919
142	1168
142	1270
142	1286
